OTU ID	HerbaGuinea.d1	Gandules.K4	C2	Camposta.3	S3	Sunflower14	Guineagrass1	Sunflower7	Guineagrass8	G3	S1	MarigoldI3	Tobacco.B5	Gandules3	Cosmos13	Gandules.K3	M3	M2	G1	Girasoles.G6	HerbaGuinea.5	Maravilla.F1B	Gandules10	C3	M1	C1	Gandules5	Tobacco.B3	Maravilla.F1A	Camposta.5	MarigoldA2	Tobacco.B1	Gandules.K2	Girasoles.E5	Gandules4	Girasoles.E10	Camposta.4	Guineagrass3	Comsos1	Girasoles.G9	S2	Gandules2	Tobacco.B2	Tobacco.B4	Camposta.1	Marigold5B	Cosmo.T.C3	Maravilla.F1	Cosmo.T.A1	Lasemillera	Cosmo.T.A5	Gandules.K6	Sunflower3	Camposta.2	G2
e9610eed9184ebf627fbbbd693bc5a55	22.0	17.0	0.0	0.0	0.0	10.0	2.0	10.0	5.0	0.0	0.0	14.0	2.0	2.0	4.0	3.0	0.0	0.0	0.0	0.0	15.0	4.0	37.0	0.0	0.0	0.0	2.0	3.0	14.0	0.0	3.0	9.0	4.0	0.0	2.0	0.0	0.0	0.0	3.0	3.0	0.0	2.0	3.0	0.0	0.0	9.0	19.0	15.0	6.0	0.0	21.0	13.0	25.0	0.0	0.0
8d0dc368691fd3f2b3aa312be749748d	22.0	13.0	0.0	0.0	0.0	14.0	9.0	14.0	2.0	0.0	0.0	9.0	8.0	3.0	4.0	10.0	0.0	0.0	0.0	0.0	5.0	19.0	25.0	0.0	0.0	0.0	3.0	4.0	16.0	0.0	29.0	3.0	2.0	2.0	0.0	0.0	0.0	19.0	10.0	3.0	0.0	0.0	3.0	4.0	0.0	24.0	29.0	20.0	22.0	0.0	29.0	9.0	14.0	0.0	0.0
50f6d5c45e93feedb1a14149c22bca76	22.0	8.0	0.0	0.0	0.0	7.0	4.0	7.0	3.0	0.0	0.0	6.0	5.0	3.0	4.0	13.0	0.0	0.0	0.0	6.0	10.0	2.0	21.0	0.0	0.0	0.0	3.0	5.0	10.0	0.0	22.0	3.0	3.0	0.0	0.0	0.0	0.0	10.0	5.0	3.0	0.0	0.0	6.0	8.0	0.0	7.0	12.0	8.0	7.0	0.0	8.0	20.0	13.0	0.0	0.0
431e2f51e0c5da0cce4019069d2aa7ba	21.0	10.0	23.0	0.0	12.0	8.0	4.0	8.0	10.0	5.0	13.0	20.0	10.0	28.0	4.0	7.0	44.0	37.0	14.0	7.0	17.0	11.0	14.0	57.0	37.0	43.0	28.0	9.0	14.0	0.0	8.0	14.0	4.0	8.0	13.0	0.0	0.0	2.0	12.0	3.0	17.0	13.0	1.0	35.0	0.0	28.0	23.0	20.0	9.0	0.0	5.0	31.0	17.0	0.0	30.0
3728afdf8e7bb8cf558b17b0c48533cb	21.0	41.0	0.0	0.0	0.0	21.0	37.0	21.0	47.0	0.0	0.0	24.0	35.0	38.0	24.0	18.0	0.0	0.0	0.0	6.0	14.0	23.0	31.0	0.0	0.0	0.0	38.0	11.0	35.0	0.0	38.0	38.0	45.0	19.0	24.0	31.0	0.0	20.0	33.0	26.0	0.0	24.0	19.0	16.0	0.0	70.0	23.0	30.0	12.0	0.0	9.0	16.0	10.0	0.0	0.0
aeb59248bc547da0e3d6fbb8b99ab9b1	21.0	15.0	0.0	0.0	0.0	16.0	8.0	16.0	15.0	0.0	0.0	20.0	6.0	7.0	11.0	28.0	0.0	0.0	0.0	2.0	17.0	23.0	25.0	0.0	0.0	0.0	7.0	0.0	21.0	0.0	56.0	5.0	5.0	2.0	8.0	3.0	0.0	28.0	19.0	4.0	0.0	8.0	3.0	18.0	0.0	37.0	34.0	17.0	21.0	0.0	32.0	19.0	21.0	0.0	0.0
bb2704c9052362b112da42bf843e7d9b	21.0	9.0	3.0	0.0	1.0	14.0	7.0	15.0	11.0	6.0	0.0	12.0	53.0	27.0	20.0	34.0	0.0	5.0	13.0	0.0	12.0	22.0	44.0	0.0	5.0	0.0	27.0	31.0	29.0	0.0	59.0	15.0	15.0	6.0	8.0	0.0	0.0	25.0	19.0	16.0	0.0	8.0	14.0	7.0	0.0	5.0	22.0	20.0	11.0	0.0	2.0	46.0	17.0	0.0	1.0
c42aea64aa3a3af1e5e9a3f8380737ab	21.0	7.0	0.0	0.0	0.0	19.0	9.0	19.0	10.0	0.0	0.0	10.0	7.0	4.0	10.0	8.0	0.0	2.0	0.0	0.0	8.0	10.0	11.0	0.0	2.0	0.0	4.0	3.0	5.0	0.0	28.0	0.0	4.0	3.0	0.0	0.0	0.0	20.0	4.0	18.0	0.0	0.0	3.0	11.0	0.0	23.0	33.0	14.0	4.0	0.0	18.0	17.0	7.0	0.0	0.0
676dc32461c033e1e8fca8f7e0c5eb1a	20.0	26.0	0.0	0.0	0.0	15.0	15.0	15.0	15.0	0.0	0.0	13.0	33.0	11.0	15.0	30.0	0.0	0.0	0.0	9.0	10.0	16.0	29.0	0.0	0.0	2.0	11.0	20.0	27.0	0.0	66.0	9.0	24.0	13.0	13.0	32.0	0.0	36.0	9.0	18.0	0.0	13.0	21.0	9.0	0.0	47.0	44.0	27.0	24.0	0.0	27.0	50.0	31.0	0.0	0.0
e7dfbc0de61ebc90f0befeb5c22f14c1	20.0	9.0	0.0	0.0	0.0	2.0	6.0	2.0	4.0	0.0	0.0	4.0	10.0	4.0	24.0	15.0	0.0	0.0	0.0	9.0	0.0	5.0	17.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	17.0	5.0	6.0	2.0	6.0	0.0	0.0	2.0	11.0	2.0	0.0	6.0	11.0	0.0	0.0	5.0	16.0	0.0	6.0	0.0	11.0	20.0	14.0	0.0	0.0
d033d9ceb779de0f157d86d7c5c30d18	20.0	15.0	0.0	0.0	0.0	8.0	25.0	8.0	44.0	4.0	3.0	8.0	12.0	22.0	23.0	23.0	13.0	0.0	0.0	12.0	12.0	22.0	6.0	0.0	0.0	0.0	22.0	2.0	27.0	0.0	32.0	12.0	18.0	2.0	23.0	6.0	0.0	9.0	13.0	10.0	1.0	23.0	6.0	23.0	0.0	29.0	16.0	33.0	13.0	0.0	9.0	8.0	14.0	0.0	5.0
353e778fadfbef46ac48ee14453545a0	20.0	11.0	0.0	0.0	0.0	20.0	0.0	20.0	0.0	0.0	0.0	1.0	4.0	0.0	1.0	23.0	0.0	0.0	0.0	0.0	3.0	14.0	31.0	0.0	0.0	4.0	0.0	0.0	9.0	0.0	45.0	13.0	2.0	0.0	0.0	0.0	0.0	21.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	7.0	13.0	8.0	4.0	0.0	17.0	22.0	17.0	0.0	0.0
4f5fea81ede431a1cac72e3583f8dbfd	19.0	23.0	0.0	0.0	0.0	26.0	5.0	26.0	0.0	0.0	0.0	4.0	7.0	4.0	0.0	7.0	0.0	0.0	0.0	0.0	9.0	6.0	50.0	0.0	0.0	0.0	4.0	2.0	18.0	0.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	1.0	0.0	2.0	4.0	0.0	7.0	3.0	10.0	2.0	0.0	9.0	12.0	25.0	0.0	0.0
e08ef76a63b76ffd34a79790c20e8bcf	19.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	61.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	13.0	10.0	0.0	0.0
e125bbdfee3a1abfa98d2565c8b593e5	19.0	3.0	2.0	0.0	11.0	6.0	9.0	6.0	0.0	2.0	15.0	10.0	2.0	6.0	4.0	2.0	12.0	9.0	10.0	8.0	18.0	12.0	20.0	10.0	9.0	6.0	6.0	2.0	24.0	0.0	8.0	0.0	5.0	4.0	4.0	0.0	0.0	6.0	8.0	0.0	14.0	4.0	0.0	2.0	0.0	8.0	9.0	9.0	4.0	0.0	22.0	17.0	10.0	0.0	16.0
e54db89173d9ad6efe4e56656052e328	19.0	36.0	0.0	0.0	0.0	38.0	16.0	38.0	48.0	0.0	0.0	29.0	17.0	16.0	30.0	24.0	0.0	0.0	0.0	9.0	17.0	32.0	34.0	0.0	0.0	0.0	16.0	10.0	36.0	0.0	41.0	9.0	6.0	6.0	0.0	9.0	0.0	17.0	20.0	13.0	0.0	0.0	12.0	24.0	0.0	66.0	38.0	45.0	22.0	0.0	36.0	37.0	24.0	0.0	0.0
a989977993187bcb84109253e5263113	19.0	30.0	0.0	0.0	0.0	18.0	13.0	18.0	13.0	0.0	0.0	15.0	14.0	8.0	19.0	19.0	0.0	0.0	0.0	20.0	12.0	14.0	12.0	0.0	0.0	0.0	8.0	10.0	9.0	0.0	30.0	20.0	5.0	5.0	7.0	0.0	0.0	11.0	13.0	12.0	0.0	7.0	29.0	15.0	0.0	37.0	34.0	22.0	27.0	0.0	23.0	27.0	14.0	0.0	0.0
8873e1aadb7344aeed5beec0089a75f5	19.0	37.0	7.0	0.0	14.0	21.0	9.0	21.0	31.0	0.0	18.0	24.0	19.0	20.0	15.0	22.0	19.0	11.0	11.0	26.0	20.0	32.0	21.0	17.0	11.0	14.0	20.0	12.0	47.0	0.0	41.0	15.0	49.0	13.0	21.0	9.0	0.0	19.0	13.0	4.0	16.0	21.0	10.0	35.0	0.0	37.0	27.0	45.0	11.0	0.0	35.0	59.0	41.0	0.0	6.0
974023103a3faaee5b73cfecb286beed	18.0	16.0	0.0	0.0	0.0	5.0	5.0	5.0	6.0	0.0	0.0	12.0	2.0	8.0	2.0	16.0	0.0	0.0	0.0	3.0	9.0	10.0	18.0	0.0	0.0	0.0	8.0	8.0	15.0	0.0	21.0	10.0	0.0	0.0	3.0	0.0	0.0	5.0	4.0	5.0	0.0	3.0	5.0	3.0	0.0	12.0	16.0	12.0	10.0	0.0	30.0	13.0	25.0	0.0	0.0
02adc8fcdd5348fb4a54e4fdc86b71c3	18.0	25.0	0.0	0.0	0.0	55.0	49.0	55.0	102.0	0.0	0.0	38.0	32.0	67.0	20.0	35.0	0.0	0.0	0.0	13.0	6.0	55.0	32.0	0.0	0.0	0.0	67.0	21.0	53.0	0.0	64.0	53.0	35.0	22.0	30.0	9.0	0.0	29.0	26.0	15.0	0.0	30.0	18.0	35.0	0.0	46.0	28.0	53.0	25.0	0.0	33.0	57.0	37.0	0.0	0.0
7296b4f55bebb6463ebf9fc4d955d385	18.0	66.0	0.0	0.0	0.0	85.0	37.0	85.0	38.0	0.0	0.0	19.0	36.0	19.0	91.0	40.0	0.0	0.0	0.0	6.0	11.0	41.0	14.0	0.0	0.0	0.0	19.0	15.0	33.0	0.0	61.0	43.0	8.0	12.0	13.0	0.0	0.0	20.0	11.0	10.0	0.0	13.0	9.0	50.0	0.0	51.0	45.0	54.0	45.0	0.0	51.0	66.0	17.0	0.0	0.0
9d674323ad3b01d1540783f56343930e	18.0	27.0	0.0	0.0	2.0	14.0	11.0	14.0	17.0	0.0	0.0	10.0	17.0	18.0	18.0	26.0	0.0	2.0	0.0	5.0	11.0	14.0	40.0	0.0	2.0	0.0	18.0	11.0	24.0	0.0	41.0	30.0	39.0	5.0	17.0	0.0	0.0	14.0	11.0	3.0	0.0	17.0	7.0	25.0	0.0	27.0	22.0	14.0	31.0	0.0	36.0	43.0	10.0	0.0	2.0
fcd8387913ef0487470e3a0838b292d8	18.0	34.0	0.0	0.0	0.0	16.0	33.0	16.0	40.0	0.0	0.0	7.0	19.0	39.0	14.0	25.0	0.0	0.0	0.0	7.0	8.0	5.0	17.0	0.0	0.0	0.0	39.0	14.0	28.0	0.0	32.0	54.0	23.0	11.0	30.0	2.0	0.0	7.0	24.0	15.0	0.0	30.0	27.0	19.0	0.0	21.0	18.0	20.0	15.0	0.0	30.0	18.0	21.0	0.0	0.0
06615f78179408161d9cad03e4b0bafb	18.0	38.0	2.0	0.0	0.0	22.0	27.0	22.0	51.0	0.0	0.0	15.0	21.0	21.0	34.0	25.0	1.0	0.0	0.0	0.0	13.0	25.0	32.0	0.0	0.0	0.0	21.0	7.0	38.0	0.0	36.0	24.0	26.0	17.0	19.0	0.0	0.0	12.0	19.0	14.0	0.0	19.0	21.0	13.0	0.0	27.0	29.0	38.0	24.0	0.0	51.0	52.0	29.0	0.0	0.0
a69bb65b4dd06397618de13d318f6b8d	17.0	12.0	0.0	0.0	0.0	9.0	0.0	9.0	7.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	4.0	15.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	10.0	4.0	2.0	0.0	0.0	17.0	2.0	0.0	0.0
012fb367a01766b795c9bfddb1b10f0f	17.0	21.0	0.0	0.0	0.0	5.0	9.0	5.0	8.0	0.0	0.0	6.0	2.0	0.0	4.0	6.0	0.0	0.0	0.0	0.0	10.0	9.0	58.0	0.0	0.0	0.0	0.0	2.0	45.0	0.0	7.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	2.0	2.0	0.0	11.0	6.0	12.0	6.0	0.0	0.0	9.0	28.0	0.0	0.0
6d9247d6d3b8d4e2075d25f3198bce70	17.0	2.0	4.0	0.0	5.0	8.0	5.0	8.0	4.0	0.0	2.0	9.0	51.0	8.0	20.0	20.0	16.0	16.0	0.0	18.0	4.0	10.0	11.0	0.0	16.0	4.0	8.0	27.0	3.0	0.0	40.0	3.0	18.0	11.0	16.0	0.0	0.0	20.0	22.0	15.0	8.0	16.0	19.0	18.0	0.0	15.0	19.0	13.0	9.0	0.0	13.0	25.0	2.0	0.0	12.0
e5899d761c523dbc7156d59888504e3f	17.0	10.0	20.0	0.0	13.0	6.0	11.0	6.0	16.0	4.0	5.0	5.0	2.0	4.0	5.0	12.0	0.0	34.0	12.0	7.0	4.0	3.0	9.0	3.0	34.0	0.0	4.0	5.0	11.0	0.0	16.0	8.0	5.0	3.0	0.0	0.0	0.0	5.0	2.0	3.0	55.0	0.0	5.0	13.0	0.0	2.0	0.0	15.0	0.0	0.0	2.0	54.0	11.0	0.0	54.0
cbecceaafbe9e1bd0e333765b17b07e6	17.0	5.0	0.0	0.0	0.0	4.0	4.0	4.0	7.0	0.0	0.0	9.0	13.0	2.0	3.0	6.0	0.0	0.0	0.0	6.0	2.0	8.0	12.0	0.0	0.0	0.0	2.0	8.0	12.0	0.0	12.0	2.0	10.0	7.0	8.0	0.0	0.0	5.0	12.0	3.0	0.0	8.0	11.0	7.0	0.0	8.0	19.0	18.0	0.0	0.0	7.0	20.0	11.0	0.0	0.0
96c7f77ec69f2ab58772f4c2143b227b	16.0	13.0	0.0	0.0	0.0	12.0	6.0	12.0	16.0	0.0	0.0	13.0	13.0	9.0	3.0	0.0	0.0	0.0	0.0	5.0	16.0	20.0	23.0	0.0	0.0	0.0	9.0	4.0	10.0	0.0	19.0	9.0	7.0	4.0	2.0	9.0	0.0	12.0	15.0	0.0	0.0	2.0	6.0	9.0	0.0	19.0	34.0	14.0	21.0	0.0	32.0	32.0	27.0	0.0	0.0
7e99bf8f80580baad73ac75ba3db41f6	16.0	16.0	0.0	0.0	0.0	11.0	11.0	11.0	14.0	0.0	0.0	38.0	5.0	16.0	23.0	20.0	0.0	0.0	0.0	13.0	17.0	20.0	55.0	0.0	0.0	0.0	16.0	8.0	21.0	0.0	46.0	2.0	12.0	7.0	12.0	2.0	0.0	26.0	23.0	7.0	0.0	12.0	6.0	27.0	0.0	27.0	33.0	17.0	25.0	0.0	49.0	67.0	28.0	0.0	0.0
64ad36dfb7c3d3c08dfee3d5bf084e62	16.0	37.0	12.0	0.0	9.0	28.0	16.0	28.0	25.0	0.0	2.0	21.0	16.0	19.0	20.0	32.0	6.0	7.0	2.0	10.0	19.0	16.0	46.0	10.0	7.0	6.0	19.0	6.0	31.0	0.0	51.0	32.0	12.0	4.0	17.0	18.0	0.0	19.0	18.0	20.0	16.0	17.0	23.0	24.0	0.0	34.0	34.0	39.0	33.0	0.0	74.0	33.0	51.0	0.0	4.0
5bb47e34888b63461f396fc63209da86	16.0	16.0	0.0	0.0	0.0	12.0	6.0	12.0	15.0	0.0	0.0	15.0	19.0	12.0	3.0	8.0	0.0	0.0	0.0	4.0	7.0	18.0	10.0	0.0	0.0	0.0	12.0	5.0	13.0	0.0	17.0	15.0	13.0	11.0	11.0	5.0	0.0	9.0	15.0	30.0	0.0	11.0	11.0	9.0	0.0	15.0	5.0	18.0	9.0	0.0	15.0	31.0	11.0	0.0	0.0
3167af10a0a2c020e5e5a2a616912b8a	15.0	8.0	0.0	0.0	0.0	3.0	2.0	3.0	0.0	0.0	0.0	2.0	0.0	2.0	5.0	9.0	0.0	0.0	0.0	3.0	5.0	2.0	8.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	14.0	0.0	2.0	2.0	0.0	3.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	14.0	2.0	5.0	0.0	3.0	7.0	6.0	0.0	0.0
03e4536fe174b1cad693fbeb92535eee	15.0	4.0	0.0	0.0	0.0	5.0	3.0	5.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	9.0	16.0	13.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	11.0	5.0	5.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	3.0	3.0	4.0	0.0	1.0	5.0	14.0	0.0	0.0
14d168c89e381de6fc3091837a557e48	15.0	35.0	0.0	0.0	6.0	16.0	44.0	16.0	62.0	0.0	1.0	20.0	37.0	26.0	18.0	7.0	0.0	3.0	0.0	6.0	0.0	31.0	20.0	1.0	3.0	0.0	26.0	21.0	22.0	0.0	31.0	13.0	28.0	25.0	15.0	16.0	0.0	24.0	26.0	25.0	0.0	15.0	36.0	16.0	0.0	66.0	25.0	64.0	8.0	0.0	34.0	50.0	24.0	0.0	0.0
b22ffe6264235033ae62d41136a8fc9b	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	6.0	4.0	33.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0	19.0	1.0	3.0	0.0	2.0	0.0	0.0	11.0	2.0	0.0	0.0	2.0	1.0	2.0	0.0	9.0	24.0	2.0	16.0	0.0	18.0	18.0	16.0	0.0	0.0
9b9b1d7338cac43c827f6762b479d8b7	15.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	6.0	3.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	7.0	12.0	26.0	0.0	0.0	0.0	0.0	1.0	10.0	0.0	12.0	0.0	7.0	4.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	1.0	3.0	0.0	7.0	3.0	4.0	0.0	0.0	0.0	12.0	19.0	0.0	0.0
b0aac621d6b9d66c6e6e798ecd4fd3ef	15.0	4.0	0.0	0.0	0.0	13.0	5.0	13.0	0.0	0.0	0.0	16.0	0.0	0.0	7.0	5.0	0.0	0.0	0.0	0.0	10.0	9.0	13.0	0.0	0.0	0.0	0.0	1.0	11.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	3.0	0.0	26.0	60.0	26.0	23.0	0.0	9.0	0.0	1.0	0.0	0.0
9f094acd8f34ba55dbb4900150128dda	15.0	3.0	0.0	0.0	0.0	7.0	7.0	7.0	7.0	0.0	0.0	15.0	4.0	8.0	5.0	10.0	0.0	0.0	0.0	0.0	12.0	19.0	19.0	0.0	0.0	0.0	8.0	10.0	19.0	0.0	24.0	2.0	11.0	7.0	4.0	0.0	0.0	14.0	12.0	0.0	0.0	4.0	0.0	5.0	0.0	29.0	30.0	9.0	9.0	0.0	11.0	29.0	16.0	0.0	0.0
22d0b5dd24efc38860a8baa5476e4c3a	15.0	2.0	0.0	0.0	0.0	4.0	0.0	4.0	2.0	0.0	0.0	7.0	2.0	2.0	0.0	15.0	0.0	0.0	0.0	3.0	13.0	5.0	8.0	0.0	0.0	0.0	2.0	7.0	21.0	0.0	18.0	9.0	0.0	0.0	6.0	0.0	0.0	3.0	4.0	3.0	0.0	6.0	0.0	11.0	0.0	24.0	7.0	3.0	0.0	0.0	5.0	5.0	4.0	0.0	0.0
6c13a487e05ca537bc106ffa5550f8fc	15.0	4.0	0.0	0.0	0.0	13.0	2.0	12.0	5.0	0.0	0.0	0.0	7.0	8.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	8.0	0.0	3.0	0.0	10.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	27.0	5.0	0.0	0.0
df8be6d09c01cf6cb8b4bc1ee5617600	14.0	14.0	0.0	0.0	0.0	4.0	5.0	4.0	10.0	0.0	0.0	5.0	4.0	9.0	12.0	21.0	0.0	0.0	0.0	6.0	11.0	23.0	13.0	0.0	0.0	0.0	9.0	0.0	10.0	0.0	38.0	18.0	2.0	6.0	7.0	3.0	0.0	17.0	20.0	0.0	0.0	7.0	2.0	14.0	0.0	20.0	15.0	15.0	10.0	0.0	16.0	33.0	17.0	0.0	0.0
8bd81d6056dd5a97509cc2cb3289c9e6	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	8.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0
06e60daed15ca73e9f35e5232839594f	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	3.0	16.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0
da89aace9fd2f13a8efe60914f4c0d46	14.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	4.0	0.0	0.0	1.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	8.0	43.0	0.0	0.0	0.0	0.0	2.0	11.0	0.0	11.0	6.0	4.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	20.0	1.0	0.0	0.0	14.0	13.0	0.0	0.0
1a3e30e3faf04b886b5ec9e48d2c0e40	14.0	5.0	8.0	0.0	2.0	0.0	5.0	0.0	15.0	15.0	4.0	17.0	0.0	4.0	17.0	8.0	0.0	15.0	29.0	2.0	16.0	10.0	33.0	5.0	15.0	13.0	4.0	0.0	28.0	0.0	17.0	3.0	10.0	2.0	3.0	9.0	0.0	9.0	12.0	12.0	0.0	3.0	0.0	4.0	0.0	13.0	38.0	4.0	11.0	0.0	21.0	9.0	18.0	0.0	0.0
3f937f037d68eb7f7ca45c6dca6f67cc	13.0	43.0	0.0	0.0	4.0	30.0	19.0	30.0	19.0	0.0	0.0	26.0	16.0	21.0	31.0	30.0	1.0	0.0	0.0	37.0	10.0	23.0	27.0	0.0	0.0	0.0	21.0	12.0	31.0	0.0	53.0	27.0	27.0	16.0	25.0	36.0	0.0	23.0	12.0	6.0	0.0	25.0	10.0	14.0	0.0	21.0	20.0	39.0	17.0	0.0	25.0	71.0	26.0	0.0	0.0
3fbee4eeb2b51119ca52e822d6f54fb8	13.0	7.0	0.0	0.0	0.0	4.0	2.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	10.0	11.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
1bf72fbd6a7910db78f0d506ba974464	13.0	6.0	0.0	0.0	0.0	8.0	10.0	8.0	11.0	0.0	0.0	12.0	8.0	8.0	8.0	3.0	0.0	0.0	0.0	0.0	1.0	6.0	20.0	2.0	0.0	0.0	8.0	3.0	11.0	0.0	9.0	4.0	21.0	0.0	3.0	7.0	0.0	6.0	7.0	6.0	0.0	3.0	6.0	14.0	0.0	18.0	10.0	10.0	9.0	0.0	18.0	7.0	14.0	0.0	0.0
373313615355d8652df0f8137e446452	13.0	26.0	0.0	0.0	0.0	15.0	40.0	15.0	55.0	0.0	0.0	19.0	26.0	18.0	33.0	21.0	0.0	0.0	0.0	17.0	19.0	22.0	36.0	0.0	0.0	0.0	18.0	24.0	25.0	0.0	48.0	35.0	20.0	6.0	17.0	14.0	0.0	27.0	20.0	12.0	0.0	17.0	26.0	27.0	0.0	29.0	30.0	27.0	18.0	0.0	17.0	45.0	20.0	0.0	0.0
14842c8ac9ee73c1a7c51c5e0bbfb45a	13.0	18.0	0.0	0.0	0.0	17.0	18.0	17.0	16.0	0.0	0.0	19.0	32.0	28.0	50.0	41.0	0.0	0.0	0.0	17.0	19.0	16.0	22.0	0.0	0.0	0.0	28.0	9.0	24.0	0.0	64.0	17.0	33.0	16.0	20.0	4.0	0.0	23.0	31.0	10.0	0.0	20.0	22.0	36.0	0.0	31.0	15.0	30.0	7.0	0.0	11.0	43.0	10.0	0.0	0.0
b64e2c3aa069a681a7752d28408ec5b6	13.0	11.0	0.0	0.0	0.0	18.0	6.0	18.0	5.0	0.0	0.0	29.0	21.0	4.0	24.0	25.0	0.0	0.0	0.0	3.0	9.0	22.0	25.0	0.0	0.0	0.0	4.0	14.0	9.0	0.0	46.0	2.0	6.0	3.0	2.0	1.0	0.0	21.0	28.0	0.0	0.0	2.0	12.0	13.0	0.0	28.0	41.0	34.0	14.0	0.0	18.0	44.0	10.0	0.0	0.0
3baa97b93850fe0e0d4525e0cf019489	13.0	4.0	0.0	0.0	0.0	4.0	3.0	4.0	6.0	0.0	0.0	6.0	3.0	0.0	2.0	10.0	2.0	1.0	0.0	5.0	9.0	2.0	15.0	2.0	1.0	0.0	0.0	2.0	5.0	0.0	16.0	1.0	3.0	0.0	2.0	2.0	0.0	6.0	3.0	9.0	0.0	2.0	2.0	0.0	0.0	6.0	21.0	2.0	5.0	0.0	10.0	7.0	17.0	0.0	0.0
0cc38543ed3387d3c9735d6e53129ab5	13.0	7.0	0.0	0.0	0.0	8.0	3.0	8.0	18.0	0.0	0.0	15.0	14.0	9.0	11.0	7.0	0.0	0.0	0.0	5.0	2.0	7.0	21.0	0.0	0.0	0.0	9.0	7.0	8.0	0.0	14.0	27.0	18.0	11.0	6.0	12.0	0.0	7.0	15.0	0.0	0.0	6.0	10.0	7.0	0.0	15.0	14.0	8.0	9.0	0.0	26.0	11.0	8.0	0.0	0.0
9001cd884c1cf69a6fe89d64d724372b	13.0	7.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	2.0	4.0	3.0	7.0	0.0	3.0	12.0	3.0	0.0	0.0
